Actual,Predicted
120.1481111,115.46201
110.0195187,121.21679
70.66975,75.00316
29.89530892,27.002254
27.22978676,24.63905
135.9625833,127.723465
153.2496111,134.32584
45.92965241,44.640644
47.62846682,47.40995
53.58459893,48.30774
159.5834167,168.97406
40.95892449,38.265987
108.4809444,104.39935
85.90852778,103.757416
33.15479044,32.872684
90.16549383,89.810165
147.773,140.25562
58.26008021,58.21135
14.56037132,12.177566
61.95966049,61.68618
115.2913102,117.60673
18.39023504,18.145168
115.0620856,114.54817
61.32472222,58.985764
48.14969136,57.213814
129.7771925,122.28443
114.5578342,118.957184
106.8618333,97.949905
82.17549383,87.86879
56.50975309,57.310143
143.8203333,137.86731
8.617540107,8.227147
132.629,124.44761
90.9062963,94.34637
3.297054274,4.5143514
151.6304444,143.46852
38.2910984,36.30663
122.6244167,112.221725
113.7192778,113.687225
110.2945989,115.341675
2.857447009,5.0371065
56.79326203,52.984646
126.29125,110.607185
120.4713904,118.812096
58.61966912,58.21303
25.05761111,25.166489
82.09883333,76.54036
155.3926389,158.68568
106.7665833,114.41891
49.60235043,40.958252
7.151270053,7.045682
96.62101852,88.59454
150.1541389,162.0847
59.26114198,61.461304
57.4092284,56.16955
127.1642513,127.22882
63.65280864,59.242344
87.36104938,85.399216
115.7669722,108.97932
96.25061728,92.0925
11.28271324,9.754195
27.67101103,30.031479
143.3917222,131.46657
66.4042284,62.23942
48.78669118,29.140144
13.99308456,19.679907
55.66314815,58.21914
20.54840441,20.364727
55.55731481,59.33622
94.90891667,106.28016
92.5466358,92.95059
66.37261029,67.89269
34.14282479,31.346214
111.7191944,103.87015
89.00138889,91.879395
29.81409559,28.576405
54.71074074,61.458576
127.86675,129.749
84.00369444,86.47055
118.2709893,127.48998
41.05950617,60.952713
40.06545455,37.414124
51.56772727,53.180344
119.9576389,111.95803
80.22256684,78.46496
51.29270053,46.06598
116.9575,113.26045
62.4358642,59.38198
120.2421925,118.08292
88.41935185,89.981544
103.29025,106.53715
88.10185185,90.675674
89.63635802,93.3831
114.5800278,119.91322
1.978232479,2.5692701
105.1474722,105.56467
36.92700855,32.602657
1.428634167,1.7747374
126.7238056,122.777954
42.8126738,44.945137
119.0044652,120.36893
97.62333333,101.24764
160.29775,159.50328
115.6717222,105.88995
67.67410494,59.843952
71.00756173,60.753613
18.09716239,15.347111
72.90794444,89.84863
60.95432099,60.653603
162.82175,155.01541
89.84802469,93.63705
38.53890171,34.94559
127.86675,137.09827
112.2906389,107.171616
96.25061728,93.96374
44.00780749,42.582813
132.53375,137.37636
60.31938272,60.567993
16.42929167,14.576268
128.6287222,126.18574
28.99468015,35.873367
36.17254005,37.578945
26.01009402,25.989159
93.90886111,96.56841
101.0804545,121.35248
38.19735294,36.39209
55.39858025,58.819717
96.88558642,95.56572
111.9907219,112.35138
40.68430206,41.109432
99.00212963,93.813736
95.12106952,95.1978
118.529,111.8668
156.7736944,159.10973
88.52515432,86.99872
51.38438503,55.498135
94.13404321,95.262985
13.40802137,25.921196
48.28246324,36.65123
118.2908889,105.25811
25.40186397,32.27321
37.0002735,38.857525
26.20743707,28.8563
26.32512586,27.459541
86.03820988,88.77095
99.7429321,99.031006
57.09175926,57.133022
113.4576471,117.15274
109.7190833,105.0103
52.8552139,53.594757
107.5761389,106.691734
48.63409091,48.187057
152.3923889,148.70583
61.16598765,56.054817
91.54126543,91.0906
28.61648897,29.427223
38.56572082,35.310604
86.83191358,92.22685
124.8263369,120.02074
51.84275401,49.76975
152.0114167,159.1243
28.99468015,28.117664
113.7192778,111.78374
116.0050833,101.55075
40.97914439,40.967686
27.38441648,23.46328
19.7340389,20.235744
126.9350535,119.79269
92.95644444,96.82614
84.97993827,87.77013
117.58025,129.7099
47.52606618,48.589962
112.1282353,119.0038
126.109893,119.02257
60.73994652,59.138973
128.539492,118.725365
31.85693364,36.93227
117.0088056,130.77411
31.65171795,26.175503
55.50441358,59.95274
22.91187643,32.141243
94.33747222,104.19558
43.82290618,39.609734
115.3829947,118.70116
122.03,121.557526
40.15132353,34.856583
121.5257487,118.735855
59.59390374,54.683662
43.59192513,45.05269
94.29280864,93.007706
23.69654462,22.708519
63.3882716,65.562904
140.0105278,141.75665
110.4810278,111.165436
97.22975936,105.36043
102.0520833,110.277016
89.14675,108.22202
39.62501144,39.062374
94.87484568,87.122185
92.8112037,93.8231
137.2483889,130.09663
91.96356618,93.30286
67.44415441,65.29998
93.02287037,93.666885
30.01299771,28.472897
49.13831551,47.251312
91.4354321,89.58407
93.60238971,95.11916
124.1998056,137.43578
92.59953704,83.777466
84.33702778,79.786804
46.45148741,39.71513
26.15824632,33.252335
49.78993827,58.927242
60.58395062,62.775818
57.99126543,61.018513
34.79361765,27.11557
133.6290833,134.27295
36.49547794,37.76457
26.05050343,34.93115
20.67447059,27.046146
61.80092593,55.254738
57.35632716,62.537132
40.15406417,42.249092
21.10718307,21.30859
87.36104938,91.79751
52.9117284,56.65597
27.99031173,28.179905
34.52475973,30.84246
14.1237643,13.571522
118.2709893,113.19109
127.0725668,119.64071
107.1773797,107.698715
39.37481283,40.05498
40.95892449,44.003616
120.4255348,118.69629
109.2402406,122.1472
39.83320856,45.299835
52.76352941,53.26243
123.3594118,123.679634
138.4866111,130.16118
141.8201667,149.07115
113.8702139,119.40525
111.4864706,117.67862
17.45984191,25.78286
58.3616358,59.78678
117.3897778,120.173965
57.35632716,59.992775
117.8125668,119.366
117.7670556,115.953674
37.34951945,35.795296
102.722,116.559784
117.6292246,120.42607
24.89760662,26.210827
67.83283951,68.84752
37.95385027,45.024895
49.7078032,35.858635
26.08336325,25.907467
29.23388034,33.289047
132.4861389,127.3583
143.3917222,138.66653
48.37389016,44.507805
89.76583333,101.42229
24.76269444,25.986794
34.95631579,33.34462
2.017021324,1.9978094
42.49536325,38.935665
11.23858889,11.383334
52.01225309,56.552444
29.08734188,29.554436
65.24018519,64.74132
36.25100686,32.6957
43.45441176,40.59879
124.4340278,119.7444
51.16564815,51.9093
55.87649733,54.20868
96.14478395,87.3956
47.53398396,49.359497
49.55085561,48.4095
124.6887968,118.87251
47.14435185,58.07608
62.8591358,57.811954
111.9131481,107.99494
30.12925735,32.302128
54.23453704,56.01614
102.0431283,106.7545
109.38575,110.88203
99.37253086,90.73988
96.99141975,88.63081
67.6212037,63.26844
48.49657754,44.175575
168.6793333,157.06479
29.2283524,30.406883
115.8622222,108.95571
54.77639037,56.53831
111.6698128,117.93796
22.6397735,21.153217
74.13256173,79.36019
40.13503432,38.081745
117.5375401,118.69999
86.46151235,85.64862
62.54166667,59.759716
64.34067901,60.748817
52.80592593,57.55814
60.16064815,64.58487
22.37633088,18.917404
22.41997009,21.563438
113.0525833,107.9763
49.82588235,48.145287
94.48033333,109.51381
54.91390374,53.919106
149.8207778,142.99585
117.8584225,118.25681
54.28743827,58.8198
20.90013889,21.604805
35.80212868,34.356895
113.6716389,111.73839
119.2336631,118.994385
126.293262,124.65979
17.36448718,15.389459
119.8661389,126.876816
4.629989305,5.089301
27.41888235,31.065456
95.95658333,107.22452
60.58395062,65.3965
24.63812357,22.54706
99.10796296,93.02333
46.61721925,52.48141
119.5087166,119.81436
34.74518717,37.642197
16.55853846,16.002796
114.3859722,103.186844
41.91621324,29.538692
95.50981481,92.60954
105.1930864,93.51813
98.52813889,99.76927
29.01407692,26.768509
0.238105667,0.6127596
96.19469444,98.56053
14.85263636,15.082173
36.48638444,37.223423
92.49373457,86.58822
31.79825641,37.381046
120.3338503,113.991974
6.960448718,11.913095
41.54741419,33.78813
121.6281667,121.96661
125.7431551,121.39575
98.19477778,89.09776
63.2105615,57.0848
136.2483333,129.51224
70.10805556,66.04795
47.19402778,48.50244
108.3380833,104.552
77.51791444,70.60945
32.05311213,34.696587
45.5171123,45.56058
24.39820085,24.84058
71.80123457,64.33577
21.24768376,23.7289
29.46375286,28.439014
50.53070988,51.942135
130.2478889,129.49307
58.85596257,61.57688
29.56196691,27.774906
127.989385,126.842804
49.45581197,41.706573
43.74443936,40.263336
121.4340642,118.731064
55.34567901,49.042175
50.53070988,51.92718
93.44617284,93.660645
53.76794118,49.96856
86.40861111,88.14205
118.4085294,129.40773
121.1995833,129.59819
3.491709382,3.586234
53.54666667,54.508484
10.71542647,9.80452
115.703877,121.10951
89.53052469,88.47732
127.9435561,121.974686
54.1816358,52.635788
85.35033951,85.48361
90.6417284,85.07736
18.28242792,24.753544
28.36436029,32.244415
139.8200278,134.72176
91.27669753,88.42395
52.2579405,51.678097
41.62088235,40.523293
57.9383642,61.267757
62.06546296,58.209797
54.80805492,45.636787
121.8624722,110.356125
48.20259259,56.956055
49.7078032,46.493202
84.13330247,91.50163
53.55880342,38.06493
110.5237968,114.632065
101.0128704,93.44813
40.19991979,49.69069
40.762746,36.12794
40.17425629,29.156574
17.36448718,16.161598
56.35098765,62.880306
118.0417914,118.94856
100.6424691,92.88283
1.245553846,1.9902029
0.142863417,0.32083225
0.189095735,0.34182644
91.7,86.71408
83.23376543,90.61344
53.81379679,49.771957
130.1439305,118.70832
29.87712868,32.463596
28.48292906,28.52766
90.00675926,92.004326
96.72685185,91.25601
54.14441176,53.470547
64.28777778,59.575615
97.83802469,97.80823
84.34132716,68.25486
52.22388889,55.24123
17.90106618,20.230392
94.18697531,94.64403
125.0097059,118.69556
41.23354691,40.13223
118.7231944,132.45486
104.2406173,94.21942
106.5760833,103.753586
6.143319444,5.1726427
93.81657407,93.78903
47.39647059,51.072636
103.09975,105.074135
40.47494652,42.616833
14.9466453,17.647709
18.56579679,18.945105
26.87439359,27.989891
44.00446524,46.247337
127.48575,125.225945
131.3358021,120.19771
44.96705882,42.27226
51.43404412,36.179035
43.3168984,45.18346
131.2479444,128.45032
119.2336631,118.81415
53.9170679,52.386528
22.05362821,23.95448
47.02975936,42.6775
124.1845455,119.41579
166.4886944,159.20125
18.81093611,19.105225
26.72557754,27.067112
177.0609167,165.76826
15.82101103,19.832745
43.68110294,42.805897
111.1655615,118.73508
65.76929012,64.72796
106.7275926,95.21457
31.20079779,36.04801
91.52783333,109.98763
0.529117284,0.64296436
15.53278632,16.12513
109.7903209,113.24724
69.26148148,66.68938
125.0054722,112.25375
112.0049167,113.233574
39.19147059,44.980232
11.65210526,12.030112
76.93367284,71.78407
57.83253086,61.190697
106.8175556,106.27522
24.10512821,29.204487
60.87283422,59.02595
50.69681818,49.84924
31.13776838,32.162273
138.5342222,133.51215
5.714716049,5.3479147
104.1348148,97.84738
100.4805833,107.22037
21.68297794,18.998802
122.213369,124.336006
45.92965241,43.22534
73.49441358,62.6423
13.02524943,13.2884245
3.667318182,3.8574705
47.12144385,47.452393
15.60605556,15.650437
52.27679012,52.423782
99.24244444,108.791245
125.4681016,119.428154
146.5824444,139.09982
92.75830247,93.428116
131.1526944,123.84738
27.92313971,35.213753
87.67854938,92.00322
11.28271324,14.806112
55.87481481,60.16176
145.34425,139.63293
41.43754011,46.078384
45.13084559,35.43254
94.71844444,107.390564
54.60490741,53.403313
67.00294118,64.657936
134.2481944,136.22934
111.9907219,114.97498
110.5286389,107.45107
37.50645309,38.020947
90.76588889,106.65395
38.82475936,42.86328
92.12333333,91.26987
33.97420221,34.3987
18.15319118,20.653072
9.305818182,9.478283
29.12074632,30.753391
149.7255278,140.67163
170.7271111,165.57701
47.15768879,43.653378
66.77462963,65.71612
114.5288333,113.305374
64.02320988,59.61357
29.08734188,24.634449
128.356123,123.97839
49.60235043,37.099888
40.25272311,31.46011
116.8040642,120.425125
101.7663611,108.4518
139.9628889,129.8446
52.32972222,55.050644
43.42900735,42.86586
28.74255515,32.563255
62.11839506,61.145866
91.9645679,91.6031
55.05141711,57.56022
119.2795187,118.93274
71.11339506,64.389694
64.23484568,59.74163
52.38262346,61.21907
98.92590909,112.15072
152.6781389,155.9669
119.7195278,109.5721
45.82377574,44.528877
38.09929487,34.17088
122.6758889,122.11946
46.76966912,36.79741
68.20324074,70.42801
110.0048056,108.36723
27.98616912,28.135075
135.24825,141.37566
16.16386499,21.89869
126.7516578,119.598305
135.5532353,123.52528
57.9383642,58.17043
120.1046524,118.68945
67.8857716,65.4379
24.45638235,32.757423
124.2304011,118.75656
130.9145833,128.00417
3.3811,2.8324404
40.84466912,45.367504
67.30373457,62.453133
53.6525,56.324898
4.864853547,4.6830378
98.14716667,103.3175
11.80903661,13.067319
111.6239444,103.57306
69.94932099,68.74969
87.99601852,91.5212
22.41997009,21.568443
133.2481111,126.69392
69.52601852,68.31308
120.4255348,118.69299
65.24018519,59.609627
58.30873457,58.753014
110.5286389,104.66628
122.4853889,130.59154
121.7196111,108.91635
13.90580556,13.753541
60.53101852,61.384224
137.8675,138.07487
114.6953476,118.74779
25.02366912,27.346626
88.63098765,84.88009
132.2004167,134.54222
101.433,102.87143
11.09279144,10.535033
111.1953611,100.30908
86.38475,103.8768
29.3071453,31.507069
3.438109626,3.4793673
8.250836898,8.041232
63.75864198,59.828445
130.8315508,122.37578
53.59959877,58.56086
17.14468376,16.752491
134.0100556,128.56729
16.40263889,17.773418
88.26058642,83.913445
56.08645062,58.341705
21.54075214,30.170204
99.71866667,104.30498
84.29203704,87.47312
34.41542647,33.308334
96.00422222,107.1161
110.4810278,113.652435
5.502820988,6.906951
48.54243316,44.871326
31.32686029,25.673916
116.7123797,118.00383
85.13867284,90.38692
6.508145062,7.2692842
51.27148148,67.862
92.86410494,96.35908
114.2907222,108.77513
109.9736898,120.76097
28.28677346,28.080334
90.37716049,92.20027
67.6212037,61.599815
63.17660494,54.9734
0.761938056,0.9418173
37.31488971,36.862354
50.23842246,48.271458
66.24549383,59.635147
55.15294118,51.284153
6.473391304,7.223426
106.0313369,112.421265
24.6912735,27.535305
33.28085294,33.85838
89.31888889,93.64383
99.95675,101.56584
52.80534759,52.580063
118.4085294,119.83354
44.05930147,43.70697
72.96527778,62.795654
98.00906417,93.2471
135.7244722,139.41544
54.34037037,57.054672
91.06503086,95.06604
16.19220085,19.818218
27.91505983,28.361885
34.1034492,32.10048
51.64185185,61.67239
89.10722222,90.950424
104.187716,94.095604
21.90709402,27.710663
120.0129679,124.71376
1.005323148,0.9429636
170.3461389,159.21526
101.1716358,97.59082
2.904980556,4.24401
32.48919753,31.43235
87.14941358,87.69705
18.31696581,19.240105
213.3426944,206.88962
45.88382353,44.876564
15.67778342,15.948555
59.20824074,63.01724
43.46981693,38.32869
102.9707099,98.07122
109.6238333,105.8733
117.950107,118.6819
33.48341453,28.68991
57.62089506,55.337765
120.5630749,118.68655
33.74011442,34.508114
41.72713235,43.13069
0.980816934,1.1646528
125.0097059,118.91315
45.92965241,42.486893
125.7237222,129.15671
118.3626738,119.93827
30.11309402,29.679585
29.97377574,35.27935
27.54871795,25.455421
138.6770833,148.11089
17.01861765,28.446228
160.4406389,158.9969
137.9584167,134.95457
22.69148897,25.1209
108.2904722,107.85256
99.52816667,103.05461
69.89641975,63.315292
0.047621139,0.15722752
29.11064073,26.76841
122.6259358,119.367195
114.6953476,118.73384
117.216631,115.65556
103.3854722,105.28755
11.33824485,12.3660555
0.666695833,0.8262682
97.48044444,101.16789
19.34271795,22.621685
118.0527778,109.67199
99.67102778,108.09461
120.2880214,122.07124
104.3464506,94.517525
27.18238034,34.34536
46.64360294,46.90516
131.3431944,130.02988
116.6665508,118.8766
43.11670481,41.390263
146.2490833,136.56801
114.7193056,114.58768
50.26175214,41.390545
119.4375556,130.7659
119.7837701,121.70724
21.76055556,20.96569
137.1531667,160.18524
151.5828056,156.53096
108.8619167,108.64367
48.46716049,50.73569
68.78524691,60.672237
31.01170588,33.701656
18.33658824,18.582453
86.14404321,89.550705
42.17064815,42.478382
28.49042647,28.409996
72.10863636,71.88915
118.1793048,118.71008
95.19234568,91.812645
55.13404321,58.347733
36.64331808,33.594353
53.59959877,60.53405
122.580107,123.3098
43.37457265,39.23344
95.61564815,91.23597
116.1622995,118.71423
109.7667222,103.79015
33.65904412,28.573154
126.2475833,130.74715
133.0576111,143.30478
136.1054722,128.5631
67.46246914,68.20987
35.55,18.641846
120.3797059,119.37969
29.8932906,37.220997
56.51823529,53.134903
18.34228676,25.151669
99.10796296,98.289955
26.99208238,29.59787
92.0175,94.719604
59.47280864,61.261845
98.73756173,85.96588
96.46228395,88.072464
107.5285278,124.40894
47.48815508,49.40716
32.01386728,30.280598
120.4255348,120.620636
77.03950617,63.749054
126.3390909,118.74529
64.44651235,62.73287
24.03186325,26.24899
41.46961538,41.697987
104.0521667,108.067795
23.59225214,27.243885
114.4661497,118.38104
25.2041453,23.338516
53.00985294,51.734505
93.81657407,89.077545
3.077250427,3.1708422
25.23999167,23.39227
125.8189722,125.30765
49.13831551,46.71399
39.26889706,36.77201
108.3856944,103.08515
23.51090441,22.899698
38.91881007,37.99691
147.773,159.12944
119.5545722,120.80046
99.33769444,109.09617
27.10372426,32.410587
20.22193162,28.019638
127.962,125.26367
31.06557692,31.33356
59.47280864,58.40418
127.8191111,132.6143
23.82606618,32.376747
36.09407323,35.051083
86.33711111,103.66408
58.574,55.26296
54.49910494,54.429245
47.14435185,47.58768
116.7582353,114.634995
21.49388235,17.984894
107.9571111,109.985954
41.50816934,39.249817
124.6245,105.14267
26.191625,24.20531
20.5882735,25.073238
22.93284188,21.566174
43.73275401,42.328983
37.43988034,32.000862
38.22887701,45.60193
83.4454321,86.2061
57.77962963,59.32646
121.1131818,120.7151
60.74268519,60.38839
43.19519451,43.79826
76.52073529,79.10317
120.150508,120.998436
59.10240741,59.851597
36.7217849,36.993996
26.22989744,35.87034
98.68466049,91.74355
68.67944444,63.58589
13.55455556,14.684966
46.17686499,44.339592
33.38700229,27.882633
69.31438272,63.61336
106.7665833,112.87939
21.39421795,25.447708
26.22989744,27.874283
90.05966049,86.38326
169.2508056,164.64322
117.24325,106.42724
117.8125668,124.24621
22.50239338,23.720108
122.4884225,125.55465
50.76709382,45.944115
48.25620137,44.517624
29.81409559,33.800335
67.99157407,65.95679
118.3385278,114.68477
121.3882086,118.86168
65.18725309,64.10867
28.42739338,24.165783
26.47340441,24.424164
100.6234722,95.868515
40.25272311,38.36265
103.0045,110.30582
89.42469136,90.37468
88.41935185,85.68582
158.6309722,163.15807
101.6711111,111.21956
91.48019444,96.603935
64.34160183,64.411995
99.29005556,91.68531
143.1536111,138.8772
29.60021795,30.640709
58.83787037,61.62989
11.33824485,11.781903
20.95461111,22.900665
26.91462868,22.360783
28.91448513,30.716095
18.84654412,16.784464
153.0115,162.86958
62.20213904,49.88538
38.54973262,40.842594
53.59959877,63.80477
44.27949198,47.049385
129.4859167,143.13628
111.3382222,107.2139
121.846631,120.24664
27.91505983,30.662792
98.26135802,93.01993
86.30277778,87.72741
42.48899314,35.74297
109.7190833,104.32552
125.2389037,118.71819
44.73786096,45.995358
123.909492,120.9075
42.07927807,46.267372
2.942450801,3.1096125
144.7251667,140.58203
7.301820988,7.6791296
53.49291444,48.83362
41.48336898,49.638573
58.6791358,61.102467
126.2951944,122.80289
106.3856111,104.209045
33.92302137,29.75795
64.49941358,60.14069
119.6462567,113.897224
170.0127778,158.47021
32.97053846,27.617558
26.44970085,29.02383
125.057,127.80278
123.4052406,118.79108
55.45151235,61.306976
33.92302137,35.23053
19.16170221,14.524035
29.89530892,35.29187
93.81657407,91.77844
21.32094872,26.07056
33.9962906,25.86546
149.3445556,139.56018
33.53298162,31.067482
31.54306636,30.795624
131.5295833,114.207985
46.20467914,44.46324
23.19574632,22.588293
118.9127807,118.754585
85.19157407,90.908356
20.80053309,22.322193
29.05771324,28.56062
105.114492,120.1254
31.32686029,26.534122
155.0116389,150.32544
37.26628342,46.195408
32.02021324,39.93254
126.9619167,136.15
105.3855556,102.595856
144.9156389,138.79504
123.2218717,118.68602
38.2910984,35.28661
2.55,2.7300215
110.1000556,103.64339
16.85161111,14.341956
126.8190556,129.70909
39.93887872,31.667866
98.38525,100.93106
16.51436397,19.484863
88.52515432,90.56114
5.684342246,6.008231
89.26595679,89.75012
22.93284188,28.390114
50.16033951,53.306973
129.2729412,123.18216
49.59668449,50.334095
29.30984191,28.71299
54.23453704,58.915215
141.8201667,147.50969
99.5676738,105.810135
78.57486111,74.07583
85.93237654,92.89653
116.2539572,119.2708
56.13935185,60.70971
91.54126543,93.893684
31.58231121,36.97636
148.1539722,144.96097
104.9285185,95.19561
90.21842593,87.87445
110.6238889,105.23788
61.53635802,59.58888
118.9586096,118.69969
38.09929487,36.83622
19.34271795,31.252731
36.70720085,32.98141
125.6514706,118.49191
30.99230769,26.148384
52.17098765,56.948914
17.51102137,17.834541
1.449734191,1.553443
122.5806389,136.38437
108.1476111,109.20175
71.21919753,59.894337
67.09209877,63.078674
34.28936397,34.561924
4.905037433,4.88721
26.15824632,23.200573
97.09725309,93.77137
86.09111111,93.67113
34.12808642,34.70666
62.27712963,58.685455
152.5352778,162.25375
47.40891975,50.439743
29.93453089,34.7446
80.32348765,92.699036
101.4806389,104.3254
96.62101852,93.93863
63.28243827,58.37935
108.5984492,118.8193
20.75408696,20.82418
106.7189722,114.06782
126.6722222,124.52844
79.43205556,90.72715
19.66595956,17.625011
149.6302778,151.1478
26.41037132,36.8394
50.79527778,53.56565
43.3168984,44.464592
61.21888889,58.54862
118.8210963,122.35301
95.3375,99.2149
127.1642513,118.89737
154.9163889,129.99084
168.06025,157.6431
24.87352403,34.679657
0.047621139,0.17306232
93.23450617,91.63912
22.06116912,23.105696
92.5466358,93.088974
90.48016667,88.74465
119.4170321,119.43567
114.7669444,113.98594
95.61564815,90.888885
89.82047794,95.02264
46.21608696,46.09258
36.99125668,45.315514
0.047621139,0.2906885
65.29061111,66.35662
62.4358642,62.07083
95.43275,88.54589
98.38525,103.75669
116.7582353,119.9619
124.5512834,117.597046
100.5758333,96.64967
32.32773455,31.382874
26.41037132,26.39494
87.43238889,90.22558
60.16064815,60.718555
35.89114973,41.259186
119.8754545,118.3835
26.52297009,26.605183
129.2001944,134.53531
28.28677346,38.642067
49.45917112,47.24334
125.8806952,119.4195
59.12363844,56.7395
90.48299383,92.94525
116.8146389,112.51272
26.30316667,25.649487
144.5823056,144.01785
0.87921453,1.3694353
171.4414444,163.52083
133.7719444,140.3168
56.05983957,51.486664
100.3377222,104.30337
101.9568333,102.35432
34.64244851,35.603523
124.7804813,118.77415
56.61555556,54.940292
35.85867277,37.154488
26.40359268,36.036533
36.13329519,38.382877
121.2471944,130.80208
48.14969136,57.15037
37.15334096,36.98294
38.36956522,35.33274
53.07046296,58.381264
31.1115103,34.60292
78.25645062,68.45328
46.66307487,46.001152
24.28503432,23.341671
58.4145679,58.30521
64.28777778,59.636375
120.7005882,118.74075
119.7671667,113.348724
26.81603846,22.76162
35.4239375,33.861576
60.68975309,56.952538
64.07611111,62.167416
61.01034759,59.31592
139.9152778,130.85677
40.17425629,37.233547
46.29636364,43.970932
125.438,142.39218
59.94901235,59.663433
74.76429012,63.67474
56.10569519,56.647385
64.07611111,57.05537
64.28777778,59.976067
70.47842593,65.80514
121.8663056,127.70405
27.26670481,24.395779
9.672550802,10.081481
137.1531667,136.1427
38.13719251,42.859123
93.97530864,91.364655
56.93302469,58.07608
94.45154321,93.43007
96.52805556,115.107666
116.1515833,130.55295
66.96927807,58.573242
50.10740741,58.675705
17.53700686,18.4623
65.29308642,58.673782
24.44196796,27.007412
33.65904412,28.186077
27.32152406,27.3004
128.6287222,134.6519
128.356123,118.82507
47.14491667,44.986248
68.09740741,64.08049
20.73480769,19.431374
93.92240741,89.69404
99.7429321,97.275795
0.333348056,0.61970997
85.72070988,91.290985
120.2421925,118.39921
116.9874332,120.389755
58.4145679,61.01467
26.15824632,30.696136
121.672,112.42909
22.91187643,35.1121
117.6750535,119.35292
122.9468182,120.02856
19.06708238,16.97533
144.3918056,131.78938
117.7209091,118.70564
6.325641711,6.685195
122.8663889,128.22336
89.05432099,91.23715
114.0994118,119.115364
92.96993827,87.0173
105.1930864,94.59221
88.78975309,95.40292
137.2960278,137.74507
61.80092593,58.20262
149.5350278,149.72179
126.109893,119.028244
128.7715833,126.25519
84.4507716,85.21318
57.8854321,55.93349
32.65053309,26.415524
33.04380769,29.322254
11.13947861,11.163764
24.81061111,22.758488
110.6715278,107.42306
43.50024064,44.111885
93.97530864,90.58006
4.46934188,3.831273
50.95401235,57.023384
131.6289444,138.78804
87.04358025,89.580315
34.91968382,33.272385
42.25359268,38.316723
41.05950617,42.760437
60.96759725,61.452038
121.1957778,120.2774
126.4307754,119.99355
112.0365508,118.715485
40.24574866,42.258713
45.29136364,42.938396
141.5344444,139.90302
23.44787132,25.286625
99.76627778,102.32762
21.98035897,25.517288
26.41037132,25.307693
125.5597861,120.19911
54.3932716,59.534622
56.47237968,53.60323
104.6236389,100.31954
18.91015332,38.274223
103.8173148,100.24201
125.5293056,104.898346
42.07927807,49.759773
2.521276838,2.2045507
99.29005556,105.60704
38.00823529,35.83334
118.6835829,118.80913
88.86102778,100.744354
112.9992246,117.35315
53.6525,56.098633
5.53180778,6.7540426
141.0105833,144.41623
83.55123457,88.32882
120.1963369,120.94309
20.80053309,33.567585
90.6417284,90.83748
23.44571795,28.72232
123.3902222,125.7042
37.3121123,44.369354
33.21781985,32.36199
18.46350427,20.778069
34.03723529,35.43865
43.86382716,42.31307
56.08645062,60.34717
42.67261029,34.800873
123.7196944,115.23588
49.04084668,38.410698
58.85596257,52.44102
123.726123,119.45439
119.7379144,123.70798
100.5758333,102.373665
152.2447778,145.1337
19.48925214,18.034725
27.54135011,31.20465
7.846535469,7.8780603
19.93020137,34.59367
25.10892449,27.067123
91.32959877,92.06648
22.36262929,22.2276
139.5343056,138.86166
119.5545722,119.972595
125.53325,129.96721
46.13764302,44.767624
120.1046524,118.9281
93.97530864,93.64943
55.18694444,58.153988
95.86133333,99.97623
27.54871795,31.904617
41.8042246,46.12223
2.433940123,2.8405771
24.14122426,20.198353
117.4,122.47211
32.01805983,42.68517
56.08645062,61.1206
13.84412299,13.939703
77.99527778,92.30176
39.87903743,44.852364
22.69148897,17.946724
92.17623457,89.8288
47.4775641,36.2103
23.1526453,25.05766
128.5853209,118.841095
54.02290123,60.621307
41.62588101,41.6729
12.60207265,20.987694
143.4869722,137.68636
81.22302469,92.29968
120.2880214,118.70516
133.8195833,131.05733
64.39358025,62.184578
26.30316667,26.649784
37.62414188,36.4654
88.20768519,92.98929
107.9571111,114.06429
23.65729977,22.57367
71.74833333,60.973835
30.25531985,33.045864
58.99657407,62.317215
23.00611111,21.282299
109.011016,119.84299
81.95597222,92.75662
32.33537132,31.580563
87.51978395,85.721756
96.51518519,90.6454
46.89224599,44.019283
29.73837529,30.475628
126.7238056,126.370834
30.7976659,34.340664
4.02129321,4.511447
16.9981453,12.079404
51.66334225,55.247425
114.0526111,110.52721
43.54606952,42.207653
52.064375,54.790962
115.9789305,118.79758
63.07080247,67.896576
56.76616667,56.367195
135.9149722,134.7002
169.0603056,168.9444
36.17254005,35.950607
54.97530864,58.27666
19.81250343,22.446095
47.72638889,53.59384
43.3128833,41.178608
70.05515432,65.48301
43.49202206,45.01756
40.27738971,37.09461
55.34567901,54.874207
88.10185185,92.80611
99.58419753,92.8676
90.80046296,96.71556
121.9841444,118.717316
28.28677346,28.757977
102.3854444,101.63186
129.4104813,122.93733
134.0576944,126.09062
0.952422778,1.4370584
9.298146453,8.981496
22.04858333,19.911678
149.1064444,132.98872
118.43375,103.0762
36.64331808,34.348537
98.00430556,90.93291
71.53666667,60.315567
28.93165074,28.814404
35.10877574,35.366936
95.45691358,92.665726
92.33738889,90.88056
43.77526738,40.86296
67.145,61.7266
95.29814815,89.76105
35.46164957,32.596222
19.70905556,20.642784
90.21842593,84.400116
114.9245722,119.05081
67.77993827,68.6854
28.13486325,30.7126
38.487254,38.362972
88.26058642,95.390495
31.01170588,30.90232
28.99468015,29.778767
27.47544872,33.89079
