Strain,Pore Density,Acetone,Methanol,Ethanol,Compressive strength
6.386794737,40,0,1,0,71.69540123
6.401478947,40,0,1,0,59.84317901
6.416163158,40,0,1,0,62.4358642
6.436089474,40,0,1,0,61.00722222
6.457063158,40,0,1,0,60.68975309
6.474368421,40,0,1,0,60.74268519
6.489578947,40,0,1,0,58.99657407
6.504784211,40,0,1,0,61.48345679
6.524189474,40,0,1,0,63.75864198
6.563521053,40,0,1,0,67.145
6.578726316,40,0,1,0,68.89108025
6.593410526,40,0,1,0,67.93867284
6.608621053,40,0,1,0,65.92802469
6.629594737,40,0,1,0,68.62651235
6.650047368,40,0,1,0,69.42021605
6.668405263,40,0,1,0,65.08145062
6.683084211,40,0,1,0,67.4095679
6.697247368,40,0,1,0,69.42021605
6.716647368,40,0,1,0,70.05515432
6.737626316,40,0,1,0,72.1187037
6.755452632,40,0,1,0,72.43617284
6.771184211,40,0,1,0,58.09709877
6.786394737,40,0,1,0,55.61024691
6.803173684,40,0,1,0,53.75833333
6.823626316,40,0,1,0,55.50441358
6.844078947,40,0,1,0,57.9383642
6.875021053,40,0,1,0,62.06546296
6.890752632,40,0,1,0,63.97030864
6.909105263,40,0,1,0,63.44117284
6.931657895,40,0,1,0,62.75333333
6.950536842,40,0,1,0,64.92271605
6.964168421,40,0,1,0,62.8591358
6.978852632,40,0,1,0,62.54166667
6.996684211,40,0,1,0,64.39358025
7.016610526,40,0,1,0,66.8804321
7.036015789,40,0,1,0,67.93867284
7.053842105,40,0,1,0,67.72703704
7.069573684,40,0,1,0,54.3932716
7.085310526,40,0,1,0,56.93302469
7.103663158,40,0,1,0,59.36697531
7.125163158,40,0,1,0,59.57861111
7.141421053,40,0,1,0,60.63685185
7.156631579,40,0,1,0,61.85382716
7.189668421,40,0,1,0,63.59990741
7.209594737,40,0,1,0,62.27712963
7.229521053,40,0,1,0,64.44651235
7.246826316,40,0,1,0,65.45182099
7.261510526,40,0,1,0,65.76929012
7.276194737,40,0,1,0,67.56830247
7.297694737,40,0,1,0,66.98626543
7.319194737,40,0,1,0,61.43052469
7.334405263,40,0,1,0,57.4092284
7.349084211,40,0,1,0,58.15
7.363247368,40,0,1,0,55.92771605
7.381073684,40,0,1,0,57.09175926
7.4031,40,0,1,0,59.84317901
7.423552632,40,0,1,0,56.24518519
7.439810526,40,0,1,0,54.3932716
7.453968421,40,0,1,0,56.19228395
7.491205263,40,0,1,0,59.36697531
7.511652632,40,0,1,0,60.05481481
7.527389474,40,0,1,0,61.53635802
7.542068421,40,0,1,0,63.3882716
7.556231579,40,0,1,0,65.18725309
7.575631579,40,0,1,0,66.9333642
7.597657895,40,0,1,0,68.09740741
7.616010526,40,0,1,0,68.83817901
7.631221053,40,0,1,0,68.57361111
7.645378947,40,0,1,0,68.04450617
7.663731579,40,0,1,0,69.31438272
7.685236842,40,0,1,0,71.9070679
7.705163158,40,0,1,0,73.81188272
7.720368421,40,0,1,0,65.08145062
7.750784211,40,0,1,0,65.98092593
7.769142105,40,0,1,0,68.25614198
7.790115789,40,0,1,0,69.31438272
7.806373684,40,0,1,0,70.79589506
7.822105263,40,0,1,0,72.54200617
7.839410526,40,0,1,0,74.34098765
7.857763158,40,0,1,0,75.98126543
7.878215789,40,0,1,0,62.22419753
7.898668421,40,0,1,0,61.21888889
7.912826316,40,0,1,0,63.17660494
7.928036842,40,0,1,0,65.02851852
7.943242105,40,0,1,0,66.98626543
7.962647368,40,0,1,0,67.99157407
7.982573684,40,0,1,0,69.10274691
8.000931579,40,0,1,0,67.72703704
8.016663158,40,0,1,0,69.20854938
8.0518,40,0,1,0,72.70074074
8.071726316,40,0,1,0,74.87012346
8.090605263,40,0,1,0,75.8754321
8.105810526,40,0,1,0,55.55731481
8.121542105,40,0,1,0,51.69478395
8.136226316,40,0,1,0,53.59959877
8.155105263,40,0,1,0,54.60490741
8.175031579,40,0,1,0,56.72138889
8.193910526,40,0,1,0,56.50975309
8.210168421,40,0,1,0,53.9170679
8.227473684,40,0,1,0,55.18694444
8.245831579,40,0,1,0,52.32972222
8.265231579,40,0,1,0,52.59425926
8.283063158,40,0,1,0,51.16564815
8.297747368,40,0,1,0,50.10740741
8.313478947,40,0,1,0,52.06515432
8.328684211,40,0,1,0,54.23453704
8.369063158,40,0,1,0,56.45682099
8.385847368,40,0,1,0,53.49376543
8.402105263,40,0,1,0,54.60490741
8.418884211,40,0,1,0,55.61024691
8.437763158,40,0,1,0,53.59959877
8.457689474,40,0,1,0,52.06515432
8.476047368,40,0,1,0,50.42487654
8.491778947,40,0,1,0,50.21324074
8.505936842,40,0,1,0,52.27679012
8.521147368,40,0,1,0,53.9170679
8.541073684,40,0,1,0,56.24518519
8.561,40,0,1,0,55.45151235
8.578831579,40,0,1,0,55.23984568
8.595610526,40,0,1,0,57.19759259
8.611342105,40,0,1,0,57.51506173
8.630221053,40,0,1,0,58.73203704
8.666931579,40,0,1,0,62.33003086
8.684236842,40,0,1,0,63.28243827
8.698921053,40,0,1,0,64.76398148
8.715173684,40,0,1,0,66.56296296
8.734578947,40,0,1,0,64.02320988
8.754505263,40,0,1,0,56.56265432
8.773910526,40,0,1,0,54.02290123
8.788594737,40,0,1,0,56.08645062
8.803278947,40,0,1,0,57.46216049
8.822678947,40,0,1,0,59.73734568
8.843131579,40,0,1,0,61.27179012
8.860436842,40,0,1,0,61.16598765
8.877742105,40,0,1,0,61.48345679
8.891905263,40,0,1,0,60.58395062
8.908684211,40,0,1,0,61.48345679
8.928089474,40,0,1,0,63.59990741
8.947489474,40,0,1,0,64.44651235
8.965842105,40,0,1,0,61.9067284
8.981052632,40,0,1,0,63.70574074
9.016189474,40,0,1,0,62.48876543
9.036115789,40,0,1,0,60.31938272
9.053947368,40,0,1,0,62.06546296
9.070205263,40,0,1,0,62.3829321
9.084884211,40,0,1,0,63.3882716
9.101668421,40,0,1,0,64.71104938
9.120547368,40,0,1,0,66.9333642
9.140473684,40,0,1,0,69.36728395
9.1604,40,0,1,0,70.31969136
9.175610526,40,0,1,0,69.94932099
9.191342105,40,0,1,0,71.58959877
9.209694737,40,0,1,0,72.43617284
9.228047368,40,0,1,0,69.73768519
9.245357895,40,0,1,0,70.31969136
9.262663158,40,0,1,0,71.11339506
9.276821053,40,0,1,0,70.47842593
9.313531579,40,0,1,0,74.23518519
9.331884211,40,0,1,0,76.24583333
9.352336842,40,0,1,0,77.14530864
9.367021053,40,0,1,0,75.6108642
9.383273684,40,0,1,0,77.72734568
9.402678947,40,0,1,0,79.73799383
9.421031579,40,0,1,0,40.79493827
9.438863158,40,0,1,0,39.04885802
9.455642105,40,0,1,0,41.05950617
9.469278947,40,0,1,0,42.48811728
9.487631579,40,0,1,0,44.97496914
9.508610526,40,0,1,0,46.13904321
9.528536842,40,0,1,0,47.93802469
9.545315789,40,0,1,0,49.8957716
9.56,40,0,1,0,47.14435185
9.596710526,40,0,1,0,50.05450617
9.613494737,40,0,1,0,51.00691358
9.6308,40,0,1,0,52.59425926
9.647578947,40,0,1,0,54.49910494
9.662789474,40,0,1,0,51.37731481
9.682189474,40,0,1,0,52.27679012
9.702642105,40,0,1,0,54.86947531
9.720473684,40,0,1,0,57.09175926
9.736205263,40,0,1,0,58.99657407
9.750889474,40,0,1,0,60.68975309
9.770289474,40,0,1,0,59.57861111
9.791268421,40,0,1,0,60.47811728
9.809621053,40,0,1,0,61.64216049
9.825352632,40,0,1,0,62.4358642
9.841610526,40,0,1,0,64.02320988
9.856294737,40,0,1,0,64.55231481
9.874647368,40,0,1,0,64.28777778
9.894052632,40,0,1,0,64.02320988
9.910831579,40,0,1,0,65.61055556
9.945442105,40,0,1,0,69.36728395
9.963273684,40,0,1,0,66.9333642
9.983726316,40,0,1,0,65.50472222
10.00207895,40,0,1,0,63.54700617
10.01833684,40,0,1,0,58.20290123
10.03354211,40,0,1,0,60.47811728
10.04875263,40,0,1,0,62.75333333
10.06815789,40,0,1,0,65.39891975
10.08808421,40,0,1,0,66.51006173
10.10591579,40,0,1,0,67.30373457
10.12269474,40,0,1,0,66.51006173
10.13895263,40,0,1,0,68.36197531
10.15783158,40,0,1,0,67.77993827
10.17671053,40,0,1,0,63.3882716
10.19453684,40,0,1,0,57.56796296
10.21132105,40,0,1,0,52.27679012
10.22600526,40,0,1,0,54.07580247
10.24225789,40,0,1,0,54.81657407
10.26113684,40,0,1,0,57.56796296
10.29942105,40,0,1,0,48.46716049
10.31725263,40,0,1,0,50.53070988
10.33298421,40,0,1,0,52.80592593
10.35133684,40,0,1,0,51.37731481
10.37074211,40,0,1,0,49.155
10.38752105,40,0,1,0,51.27148148
10.40273158,40,0,1,0,52.59425926
10.41741579,40,0,1,0,54.28743827
10.43472105,40,0,1,0,55.92771605
10.45412105,40,0,1,0,56.66848765
10.47352632,40,0,1,0,59.26114198
10.49030526,40,0,1,0,61.53635802
10.50708947,40,0,1,0,63.70574074
10.52491579,40,0,1,0,64.39358025
10.54432105,40,0,1,0,65.29308642
10.57997895,40,0,1,0,62.22419753
10.59676316,40,0,1,0,63.01790123
10.60987368,40,0,1,0,64.18194444
10.62717895,40,0,1,0,66.72169753
10.64710526,40,0,1,0,68.89108025
10.66545789,40,0,1,0,69.89641975
10.68328947,40,0,1,0,70.47842593
10.69954737,40,0,1,0,67.8857716
10.71685263,40,0,1,0,70.42552469
10.73677895,40,0,1,0,73.38858025
10.75565789,40,0,1,0,69.47311728
10.77191579,40,0,1,0,69.94932099
10.78817368,40,0,1,0,72.43617284
10.80285263,40,0,1,0,67.25083333
10.82225789,40,0,1,0,66.8804321
10.84218421,40,0,1,0,68.73234568
10.87784737,40,0,1,0,61.37762346
10.89200526,40,0,1,0,63.49407407
10.90931053,40,0,1,0,65.24018519
10.92923684,40,0,1,0,67.3566358
10.94811579,40,0,1,0,70.21388889
10.96542105,40,0,1,0,70.05515432
10.98115263,40,0,1,0,70.05515432
10.99583684,40,0,1,0,68.67944444
11.01471579,40,0,1,0,55.02820988
11.03569474,40,0,1,0,58.3616358
11.05457368,40,0,1,0,57.19759259
11.06977895,40,0,1,0,56.13935185
11.08446316,40,0,1,0,58.09709877
11.10176842,40,0,1,0,59.94901235
11.12274737,40,0,1,0,61.9067284
11.14214737,40,0,1,0,63.07080247
11.17361053,40,0,1,0,67.09209877
11.18934737,40,0,1,0,68.83817901
11.20927368,40,0,1,0,69.57895062
11.22867895,40,0,1,0,60.84848765
11.24650526,40,0,1,0,63.91737654
11.26381053,40,0,1,0,66.03385802
11.27902105,40,0,1,0,67.46246914
11.29685263,40,0,1,0,69.57895062
11.3173,40,0,1,0,72.1187037
11.33251053,40,0,1,0,74.39391975
11.34928947,40,0,1,0,75.8754321
11.36607368,40,0,1,0,78.20354938
11.38180526,40,0,1,0,79.94962963
11.40068421,40,0,1,0,81.21950617
11.42008421,40,0,1,0,82.22484568
11.44001579,40,0,1,0,83.12435185
11.45626842,40,0,1,0,78.25645062
11.47095263,40,0,1,0,80.47876543
11.50976316,40,0,1,0,84.34132716
11.52549474,40,0,1,0,84.28839506
11.54384737,40,0,1,0,84.97626543
11.55957895,40,0,1,0,84.55296296
11.57426316,40,0,1,0,54.49910494
11.59471579,40,0,1,0,54.81657407
11.61568947,40,0,1,0,51.27148148
11.63404737,40,0,1,0,50.16033951
11.64872632,40,0,1,0,49.155
11.66498421,40,0,1,0,51.43021605
11.68386316,40,0,1,0,53.59959877
11.70274211,40,0,1,0,55.71604938
11.71952632,40,0,1,0,56.88012346
11.73630526,40,0,1,0,57.25049383
11.75046316,40,0,1,0,58.6791358
11.76882105,40,0,1,0,55.50441358
11.80972105,40,0,1,0,60.26648148
11.82597895,40,0,1,0,62.06546296
11.83961579,40,0,1,0,63.44117284
11.85534737,40,0,1,0,65.61055556
11.87632632,40,0,1,0,68.52070988
11.89677368,40,0,1,0,70.26679012
11.91460526,40,0,1,0,68.30907407
11.93033684,40,0,1,0,70.10805556
11.94397368,40,0,1,0,71.48376543
11.96075263,40,0,1,0,72.59490741
11.98120526,40,0,1,0,74.76429012
12.00061053,40,0,1,0,64.28777778
12.01686316,40,0,1,0,54.65783951
12.03364737,40,0,1,0,55.50441358
12.05042632,40,0,1,0,56.50975309
12.06930526,40,0,1,0,57.56796296
12.09028421,40,0,1,0,60.05481481
12.10601579,40,0,1,0,61.32472222
12.13643158,40,0,1,0,62.06546296
12.15425789,40,0,1,0,64.18194444
12.17418947,40,0,1,0,64.44651235
12.19358947,40,0,1,0,66.8804321
12.21037368,40,0,1,0,68.46780864
12.22715263,40,0,1,0,69.10274691
12.24498421,40,0,1,0,65.45182099
12.26438947,40,0,1,0,67.25083333
12.28326842,40,0,1,0,69.31438272
12.29847368,40,0,1,0,71.11339506
12.31525789,40,0,1,0,70.63716049
12.32941579,40,0,1,0,68.25614198
12.34724211,40,0,1,0,70.10805556
12.36822105,40,0,1,0,68.30907407
12.38657368,40,0,1,0,66.29842593
12.40387895,40,0,1,0,67.25083333
12.42013684,40,0,1,0,68.89108025
12.43744211,40,0,1,0,56.29808642
12.47572105,40,0,1,0,56.88012346
12.49145789,40,0,1,0,53.01756173
12.50666316,40,0,1,0,52.85882716
12.52187368,40,0,1,0,55.08111111
12.54075263,40,0,1,0,57.4092284
12.56172632,40,0,1,0,57.14469136
12.57851053,40,0,1,0,55.50441358
12.59476316,40,0,1,0,57.99126543
12.61154737,40,0,1,0,60.31938272
12.63042632,40,0,1,0,62.59459877
12.65087895,40,0,1,0,57.72669753
12.66923158,40,0,1,0,59.36697531
12.68496316,40,0,1,0,61.21888889
12.69964737,40,0,1,0,63.54700617
12.71537895,40,0,1,0,65.29308642
12.73478421,40,0,1,0,55.55731481
12.75471053,40,0,1,0,53.2292284
12.77149474,40,0,1,0,54.1816358
12.80453158,40,0,1,0,57.4092284
12.82341053,40,0,1,0,53.38796296
12.84438421,40,0,1,0,56.61555556
12.86116842,40,0,1,0,58.04416667
12.8769,40,0,1,0,58.6262037
12.89105789,40,0,1,0,56.13935185
12.90783684,40,0,1,0,54.92237654
12.92933684,40,0,1,0,57.09175926
12.94979474,40,0,1,0,56.88012346
12.965,40,0,1,0,58.83787037
12.97968421,40,0,1,0,60.37228395
12.99541579,40,0,1,0,59.79027778
13.01481579,40,0,1,0,61.16598765
13.03579474,40,0,1,0,63.54700617
13.05414737,40,0,1,0,64.92271605
13.06988421,40,0,1,0,64.12904321
13.08404211,40,0,1,0,64.44651235
13.12232105,40,0,1,0,62.8591358
13.1412,40,0,1,0,58.83787037
13.15798421,40,0,1,0,60.74268519
13.17266842,40,0,1,0,61.9067284
13.1884,40,0,1,0,64.02320988
13.20832632,40,0,1,0,65.24018519
13.2293,40,0,1,0,67.145
13.24608421,40,0,1,0,68.99691358
13.26233684,40,0,1,0,66.61589506
13.27807368,40,0,1,0,67.3566358
13.29642632,40,0,1,0,66.9333642
13.31583158,40,0,1,0,55.02820988
13.33471053,40,0,1,0,56.45682099
13.35148947,40,0,1,0,58.20290123
13.3667,40,0,1,0,58.83787037
13.38400526,40,0,1,0,59.94901235
13.40445789,40,0,1,0,61.64216049
13.43802105,40,0,1,0,63.17660494
13.45427368,40,0,1,0,60.84848765
13.46948421,40,0,1,0,62.01256173
13.48888421,40,0,1,0,63.91737654
13.50881579,40,0,1,0,64.65814815
13.52716842,40,0,1,0,66.24549383
13.5429,40,0,1,0,66.9333642
13.55915789,40,0,1,0,69.31438272
13.57646316,40,0,1,0,69.26148148
13.59796316,40,0,1,0,69.04981481
13.61579474,40,0,1,0,70.16095679
13.62995263,40,0,1,0,71.9070679
13.64568421,40,0,1,0,71.21919753
13.66194211,40,0,1,0,71.32503086
13.68134211,40,0,1,0,73.97061728
13.70284737,40,0,1,0,72.1187037
13.72224737,40,0,1,0,72.59490741
13.75161579,40,0,1,0,74.49972222
13.76996842,40,0,1,0,65.24018519
13.79042105,40,0,1,0,59.73734568
13.80877895,40,0,1,0,62.75333333
13.82398421,40,0,1,0,64.60524691
13.83971579,40,0,1,0,64.60524691
13.8544,40,0,1,0,66.4042284
13.87432632,40,0,1,0,67.77993827
13.89320526,40,0,1,0,68.94401235
13.91156316,40,0,1,0,69.31438272
13.92834211,40,0,1,0,70.69009259
13.94407368,40,0,1,0,66.45716049
13.96400526,40,0,1,0,63.65280864
13.98602632,40,0,1,0,65.98092593
14.01854211,40,0,1,0,68.30907407
14.03374737,40,0,1,0,69.36728395
14.04895789,40,0,1,0,52.11805556
14.06993158,40,0,1,0,50.79527778
14.08933684,40,0,1,0,51.43021605
14.10454211,40,0,1,0,52.80592593
14.11975263,40,0,1,0,54.28743827
14.13705789,40,0,1,0,56.66848765
14.15751053,40,0,1,0,59.04950617
14.17901053,40,0,1,0,61.80092593
14.19526842,40,0,1,0,62.8591358
14.20942632,40,0,1,0,64.86978395
14.22515789,40,0,1,0,64.81688272
14.24088947,40,0,1,0,60.10774691
14.26239474,40,0,1,0,54.1287037
14.28284211,40,0,1,0,56.72138889
14.29805263,40,0,1,0,56.50975309
14.33108947,40,0,1,0,57.77962963
14.35206316,40,0,1,0,60.47811728
14.37146842,40,0,1,0,62.22419753
14.3872,40,0,1,0,63.81157407
14.40241053,40,0,1,0,64.18194444
14.41866842,40,0,1,0,61.74799383
14.43492105,40,0,1,0,62.3829321
14.45642105,40,0,1,0,60.21354938
14.47635263,40,0,1,0,49.52540123
14.49208421,40,0,1,0,48.20259259
14.50676842,40,0,1,0,45.50410494
14.52354737,40,0,1,0,47.72638889
14.54557368,40,0,1,0,48.20259259
14.56497368,40,0,1,0,49.36666667
14.57965789,40,0,1,0,47.35601852
14.59434211,40,0,1,0,49.6312037
14.60954737,40,0,1,0,50.58361111
14.64835789,40,0,1,0,52.48845679
14.66776316,40,0,1,0,51.53604938
14.68244211,40,0,1,0,51.80058642
14.69817368,40,0,1,0,53.96996914
14.71757895,40,0,1,0,54.60490741
14.74013158,40,0,1,0,54.92237654
14.76005789,40,0,1,0,57.09175926
14.77474211,40,0,1,0,59.15533951
14.78785263,40,0,1,0,60.53101852
14.80201053,40,0,1,0,56.72138889
14.82088947,40,0,1,0,55.29277778
14.84343684,40,0,1,0,53.96996914
14.86074211,40,0,1,0,56.50975309
14.87542632,40,0,1,0,58.52040123
14.88906316,40,0,1,0,60.42521605
14.90794211,40,0,1,0,56.03354938
14.94989474,40,0,1,0,52.9117284
14.9651,40,0,1,0,55.08111111
14.97978421,40,0,1,0,56.61555556
14.99446842,40,0,1,0,58.25583333
15.01439474,40,0,1,0,59.20824074
15.0359,40,0,1,0,58.57330247
15.05477368,40,0,1,0,53.86416667
15.06945789,40,0,1,0,55.45151235
15.08414211,40,0,1,0,56.45682099
15.10197368,40,0,1,0,56.45682099
15.12294737,40,0,1,0,56.77429012
15.14287895,40,0,1,0,57.6737963
15.15756316,40,0,1,0,56.61555556
15.17328947,40,0,1,0,48.20259259
15.1885,40,0,1,0,50.47780864
15.20790526,40,0,1,0,53.01756173
15.22940526,40,0,1,0,54.49910494
15.24723684,40,0,1,0,56.82722222
15.2766,40,0,1,0,60.37228395
15.29443158,40,0,1,0,61.95966049
15.31593158,40,0,1,0,60.31938272
15.33428947,40,0,1,0,62.96496914
15.35054211,40,0,1,0,65.24018519
15.36627368,40,0,1,0,59.89608025
15.38305789,40,0,1,0,45.92740741
15.40245789,40,0,1,0,49.04919753
15.42291053,40,0,1,0,52.22388889
15.44021579,40,0,1,0,54.81657407
15.45647368,40,0,1,0,57.03885802
15.47115789,40,0,1,0,59.10240741
15.49003684,40,0,1,0,60.95432099
15.51258421,40,0,1,0,61.16598765
15.52988947,40,0,1,0,62.11839506
15.54352632,40,0,1,0,63.28243827
15.55716316,40,0,1,0,65.18725309
15.57394211,40,0,1,0,66.61589506
15.59492105,40,0,1,0,66.9333642
15.63162632,40,0,1,0,70.53135802
15.64735789,40,0,1,0,71.53666667
15.66256842,40,0,1,0,73.38858025
15.68197368,40,0,1,0,73.28274691
15.70452105,40,0,1,0,72.80654321
15.72077368,40,0,1,0,58.20290123
15.73598421,40,0,1,0,53.49376543
15.75066842,40,0,1,0,55.39858025
15.76744737,40,0,1,0,57.83253086
15.78842632,40,0,1,0,60.74268519
15.81045263,40,0,1,0,62.48876543
15.82670526,40,0,1,0,60.90141975
15.84034211,40,0,1,0,62.8591358
15.85607368,40,0,1,0,63.44117284
15.87705263,40,0,1,0,65.92802469
15.89802632,40,0,1,0,66.4042284
15.91375789,40,0,1,0,64.76398148
15.92844211,40,0,1,0,64.44651235
15.94312632,40,0,1,0,55.13404321
15.98297895,40,0,1,0,51.37731481
16.00343684,40,0,1,0,50.74237654
16.01864211,40,0,1,0,49.47246914
16.03227895,40,0,1,0,51.37731481
16.04801053,40,0,1,0,53.38796296
16.07108421,40,0,1,0,55.82188272
16.09205789,40,0,1,0,53.6525
16.10831579,40,0,1,0,52.59425926
16.12195263,40,0,1,0,54.60490741
16.13558947,40,0,1,0,56.50975309
16.15288947,40,0,1,0,58.30873457
16.17438947,40,0,1,0,59.52570988
16.19379474,40,0,1,0,62.27712963
16.209,40,0,1,0,63.1237037
16.22473684,40,0,1,0,62.27712963
16.24256842,40,0,1,0,64.81688272
16.28504211,40,0,1,0,53.01756173
16.30025263,40,0,1,0,53.9170679
16.31441053,40,0,1,0,55.98061728
16.32856842,40,0,1,0,57.83253086
16.34692105,40,0,1,0,60.26648148
16.36894737,40,0,1,0,57.25049383
16.3873,40,0,1,0,57.30342593
16.40198421,40,0,1,0,57.56796296
16.41876842,40,0,1,0,52.11805556
16.43659474,40,0,1,0,55.08111111
16.45757368,40,0,1,0,57.56796296
16.47645263,40,0,1,0,58.83787037
16.49166316,40,0,1,0,59.31407407
16.50844211,40,0,1,0,61.32472222
16.52207368,40,0,1,0,63.44117284
16.54095789,40,0,1,0,65.18725309
16.56193158,40,0,1,0,66.8804321
16.59601579,40,0,1,0,70.79589506
16.6128,40,0,1,0,63.70574074
16.63115263,40,0,1,0,64.86978395
16.65160526,40,0,1,0,65.82222222
16.66943684,40,0,1,0,65.24018519
16.68412105,40,0,1,0,63.81157407
16.6988,40,0,1,0,65.82222222
16.71296316,40,0,1,0,62.75333333
16.73236842,40,0,1,0,63.01790123
16.75386842,40,0,1,0,64.23484568
16.77116842,40,0,1,0,65.76929012
16.78585263,40,0,1,0,67.56830247
16.80263684,40,0,1,0,61.32472222
16.82203684,40,0,1,0,58.78493827
16.86346842,40,0,1,0,55.61024691
16.87815263,40,0,1,0,55.55731481
16.89283684,40,0,1,0,57.14469136
16.90752105,40,0,1,0,58.57330247
16.92692105,40,0,1,0,57.83253086
16.94737368,40,0,1,0,58.99657407
16.96520526,40,0,1,0,58.99657407
16.98041053,40,0,1,0,54.34037037
16.99771579,40,0,1,0,57.03885802
17.01712105,40,0,1,0,60.05481481
17.03704737,40,0,1,0,62.6475
17.05487368,40,0,1,0,59.94901235
17.06955789,40,0,1,0,60.47811728
17.08476842,40,0,1,0,62.6475
17.10102632,40,0,1,0,63.65280864
17.12147895,40,0,1,0,65.13435185
17.14087895,40,0,1,0,65.71638889
17.17286842,40,0,1,0,67.6212037
17.1886,40,0,1,0,63.01790123
17.20748421,40,0,1,0,63.33533951
17.22793158,40,0,1,0,65.39891975
17.24681053,40,0,1,0,66.35132716
17.26359474,40,0,1,0,66.6687963
17.27775263,40,0,1,0,67.77993827
17.29400526,40,0,1,0,63.81157407
17.31446316,40,0,1,0,67.09209877
17.33438947,40,0,1,0,70.00222222
17.35222105,40,0,1,0,71.11339506
17.3669,40,0,1,0,71.58959877
17.38158421,40,0,1,0,68.57361111
17.40046316,40,0,1,0,70.9017284
17.42091579,40,0,1,0,68.94401235
17.44032105,40,0,1,0,63.28243827
17.47073684,40,0,1,0,57.09175926
17.48804211,40,0,1,0,59.26114198
17.50796842,40,0,1,0,55.39858025
17.52789474,40,0,1,0,51.58895062
17.54572632,40,0,1,0,53.81123457
17.56093158,40,0,1,0,55.76898148
17.57614211,40,0,1,0,57.62089506
17.59502105,40,0,1,0,59.31407407
17.61547368,40,0,1,0,61.64216049
17.63225263,40,0,1,0,63.97030864
17.64903684,40,0,1,0,66.4042284
17.66371579,40,0,1,0,68.36197531
17.68102105,40,0,1,0,70.05515432
17.70147368,40,0,1,0,72.1187037
17.72087895,40,0,1,0,70.31969136
17.73923158,40,0,1,0,64.18194444
17.75339474,40,0,1,0,65.76929012
17.76807895,40,0,1,0,66.45716049
17.78905263,40,0,1,0,63.28243827
17.82418947,40,0,1,0,68.09740741
17.84149474,40,0,1,0,69.04981481
17.8546,40,0,1,0,69.47311728
17.87295789,40,0,1,0,70.63716049
17.89445789,40,0,1,0,70.53135802
17.91543684,40,0,1,0,72.33033951
17.93168947,40,0,1,0,73.91771605
17.9448,40,0,1,0,75.76959877
17.96105789,40,0,1,0,72.64780864
17.98255789,40,0,1,0,64.12904321
18.00196316,40,0,1,0,67.19790123
18.01822105,40,0,1,0,69.52601852
18.03395263,40,0,1,0,71.95996914
18.04758421,40,0,1,0,72.80654321
18.06751579,40,0,1,0,75.3992284
18.08796842,40,0,1,0,77.99191358
18.10684211,40,0,1,0,80.5845679
18.1231,40,0,1,0,82.17194444
18.15456316,40,0,1,0,84.81753086
18.17658947,40,0,1,0,83.60055556
18.19599474,40,0,1,0,85.0820679
18.21277368,40,0,1,0,80.42583333
18.22641053,40,0,1,0,79.20888889
18.24162105,40,0,1,0,80.95496914
18.25997368,40,0,1,0,80.95496914
18.28095263,40,0,1,0,81.90737654
18.29930526,40,0,1,0,83.91802469
18.31503684,40,0,1,0,84.8704321
18.32972105,40,0,1,0,85.66410494
18.34807368,40,0,1,0,86.56361111
18.36904737,40,0,1,0,84.02385802
18.38897895,40,0,1,0,75.24049383
18.40418421,40,0,1,0,73.65314815
18.41939474,40,0,1,0,75.76959877
18.43407895,40,0,1,0,76.3516358
18.45295263,40,0,1,0,75.82253086
18.49281053,40,0,1,0,47.09145062
18.50959474,40,0,1,0,49.8957716
18.5248,40,0,1,0,52.22388889
18.54263158,40,0,1,0,50.79527778
18.56255789,40,0,1,0,49.31373457
18.58091579,40,0,1,0,51.90641975
18.59664211,40,0,1,0,53.54666667
18.61237895,40,0,1,0,54.65783951
18.62706316,40,0,1,0,53.49376543
18.64751053,40,0,1,0,45.08080247
18.66743684,40,0,1,0,46.40361111
18.68526842,40,0,1,0,48.57299383
18.70204737,40,0,1,0,50.63654321
18.71778421,40,0,1,0,52.32972222
18.73718421,40,0,1,0,54.34037037
18.75711579,40,0,1,0,56.45682099
18.77389474,40,0,1,0,57.30342593
18.78857895,40,0,1,0,56.45682099
18.80378947,40,0,1,0,57.56796296
18.83944737,40,0,1,0,58.30873457
18.86042105,40,0,1,0,60.37228395
18.87667895,40,0,1,0,60.90141975
18.89241053,40,0,1,0,54.23453704
18.90971579,40,0,1,0,46.87981481
18.92964211,40,0,1,0,49.2079321
18.95114211,40,0,1,0,51.95932099
18.96845263,40,0,1,0,53.6525
18.98208421,40,0,1,0,55.18694444
18.99624737,40,0,1,0,57.14469136
19.0125,40,0,1,0,57.14469136
19.03347895,40,0,1,0,56.19228395
19.05340526,40,0,1,0,58.57330247
19.06913684,40,0,1,0,50.42487654
19.08434737,40,0,1,0,50.37197531
19.1027,40,0,1,0,52.9117284
19.12315263,40,0,1,0,54.49910494
19.14360526,40,0,1,0,56.82722222
19.17454737,40,0,1,0,54.92237654
19.18817895,40,0,1,0,56.56265432
19.20653158,40,0,1,0,58.46746914
19.22698421,40,0,1,0,60.31938272
19.24691579,40,0,1,0,63.17660494
19.26316842,40,0,1,0,54.97530864
19.27785263,40,0,1,0,56.35098765
19.29515789,40,0,1,0,58.20290123
19.31456316,40,0,1,0,56.61555556
19.33553684,40,0,1,0,57.19759259
19.35179474,40,0,1,0,56.66848765
19.36700526,40,0,1,0,58.25583333
